case_id	name	category	signature	expected_hex	inspiration
case_0288	binary-search--halfword-swap-reverse-loop-add-carry-120	algorithms	halfword-swap,reverse-loop,add-carry,rotate-mix,carry-chain,sub-borrow,reverse-loop,popcount-loop,endian-swap,counted-loop,array-scatter,minmax-clamp	0xd896e911	https://github.com/embench/embench-iot
case_0289	binary-search--array-scatter-reverse-loop-add-carry-121	algorithms	array-scatter,reverse-loop,add-carry,switch-phi,mask-merge,switch-phi,divide-rem,halfword-swap,compare-select,switch-phi,popcount-loop,endian-swap	0x31257630	https://github.com/embench/embench-iot
case_0290	binary-search--counted-loop-reverse-loop-add-carry-122	algorithms	counted-loop,reverse-loop,add-carry,add-carry,sub-borrow,mask-merge,divide-rem,array-scatter,endian-swap,endian-swap,multiply-low,array-scatter	0x5bdbb5b3	https://github.com/embench/embench-iot
case_0291	binary-search--switch-phi-reverse-loop-add-carry-123	algorithms	switch-phi,reverse-loop,add-carry,array-scatter,compare-select,gray-decode,reverse-loop,halfword-swap,carry-chain,minmax-clamp,horner-loop,minmax-clamp	0x8841b0c5	https://github.com/embench/embench-iot
case_0292	binary-search--short-circuit-reverse-loop-add-carry-124	algorithms	short-circuit,reverse-loop,add-carry,multiply-low,short-circuit,add-carry,gray-decode,halfword-swap,mask-merge,switch-phi,popcount-loop,divide-rem	0xb0d73b3f	https://github.com/embench/embench-iot
case_0293	binary-search--popcount-loop-reverse-loop-add-carry-125	algorithms	popcount-loop,reverse-loop,add-carry,counted-loop,gray-decode,reverse-loop,mask-merge,endian-swap,rotate-mix,reverse-loop,sub-borrow,sub-borrow	0xc57918dc	https://github.com/embench/embench-iot
case_0294	binary-search--reverse-loop-reverse-loop-add-carry-126	algorithms	reverse-loop,reverse-loop,add-carry,sub-borrow,horner-loop,divide-rem,popcount-loop,halfword-swap,endian-swap,add-carry,horner-loop,array-scatter	0x29eb1d1b	https://github.com/embench/embench-iot
case_0295	binary-search--gray-decode-reverse-loop-add-carry-127	algorithms	gray-decode,reverse-loop,add-carry,halfword-swap,short-circuit,reverse-loop,switch-phi,sub-borrow,compare-select,endian-swap,multiply-low,add-carry	0x1fcc33d2	https://github.com/embench/embench-iot
case_0296	binary-search--minmax-clamp-reverse-loop-add-carry-128	algorithms	minmax-clamp,reverse-loop,add-carry,divide-rem,compare-select,counted-loop,short-circuit,carry-chain,divide-rem,halfword-swap,compare-select,rotate-mix	0x21919ccc	https://github.com/embench/embench-iot
case_0297	binary-search--endian-swap-reverse-loop-add-carry-129	algorithms	endian-swap,reverse-loop,add-carry,popcount-loop,mask-merge,short-circuit,compare-select,byte-pack,byte-pack,array-scatter,counted-loop,byte-pack	0x317f08e9	https://github.com/embench/embench-iot
case_0298	binary-search--carry-chain-reverse-loop-add-carry-12a	algorithms	carry-chain,reverse-loop,add-carry,compare-select,sub-borrow,reverse-loop,compare-select,carry-chain,halfword-swap,switch-phi,add-carry,multiply-low	0x8e3d4a1f	https://github.com/embench/embench-iot
case_0299	binary-search--horner-loop-reverse-loop-add-carry-12b	algorithms	horner-loop,reverse-loop,add-carry,gray-decode,reverse-loop,minmax-clamp,divide-rem,byte-pack,gray-decode,compare-select,add-carry,carry-chain	0x239b6335	https://github.com/embench/embench-iot
case_0300	ring-buffer--add-carry-gray-decode-add-carry-12c	data-structures	add-carry,gray-decode,add-carry,mask-merge,halfword-swap,byte-pack,popcount-loop,multiply-low,halfword-swap,endian-swap,counted-loop,counted-loop	0x0ffbe960	https://github.com/embench/embench-iot
case_0301	ring-buffer--sub-borrow-gray-decode-add-carry-12d	data-structures	sub-borrow,gray-decode,add-carry,short-circuit,horner-loop,endian-swap,horner-loop,carry-chain,gray-decode,halfword-swap,compare-select,horner-loop	0x96c7904c	https://github.com/embench/embench-iot
case_0302	ring-buffer--rotate-mix-gray-decode-add-carry-12e	data-structures	rotate-mix,gray-decode,add-carry,byte-pack,multiply-low,gray-decode,multiply-low,horner-loop,short-circuit,reverse-loop,divide-rem,horner-loop	0x79073fe6	https://github.com/embench/embench-iot
case_0303	ring-buffer--multiply-low-gray-decode-add-carry-12f	data-structures	multiply-low,gray-decode,add-carry,reverse-loop,halfword-swap,sub-borrow,endian-swap,reverse-loop,byte-pack,switch-phi,add-carry,counted-loop	0x93324e6b	https://github.com/embench/embench-iot
case_0304	ring-buffer--divide-rem-gray-decode-add-carry-130	data-structures	divide-rem,gray-decode,add-carry,reverse-loop,rotate-mix,switch-phi,horner-loop,compare-select,short-circuit,counted-loop,add-carry,carry-chain	0xc97995c0	https://github.com/embench/embench-iot
case_0305	ring-buffer--mask-merge-gray-decode-add-carry-131	data-structures	mask-merge,gray-decode,add-carry,byte-pack,sub-borrow,popcount-loop,mask-merge,multiply-low,horner-loop,gray-decode,short-circuit,horner-loop	0x409039f1	https://github.com/embench/embench-iot
case_0306	ring-buffer--compare-select-gray-decode-add-carry-132	data-structures	compare-select,gray-decode,add-carry,short-circuit,array-scatter,gray-decode,sub-borrow,compare-select,divide-rem,popcount-loop,compare-select,gray-decode	0xc9673dda	https://github.com/embench/embench-iot
case_0307	ring-buffer--byte-pack-gray-decode-add-carry-133	data-structures	byte-pack,gray-decode,add-carry,mask-merge,compare-select,endian-swap,switch-phi,switch-phi,horner-loop,short-circuit,counted-loop,rotate-mix	0x789d5f8e	https://github.com/embench/embench-iot
case_0308	ring-buffer--halfword-swap-gray-decode-add-carry-134	data-structures	halfword-swap,gray-decode,add-carry,byte-pack,add-carry,reverse-loop,carry-chain,byte-pack,add-carry,byte-pack,halfword-swap,rotate-mix	0x08b99b3d	https://github.com/embench/embench-iot
case_0309	ring-buffer--array-scatter-gray-decode-add-carry-135	data-structures	array-scatter,gray-decode,add-carry,carry-chain,byte-pack,short-circuit,short-circuit,rotate-mix,switch-phi,counted-loop,add-carry,horner-loop	0xa6718d02	https://github.com/embench/embench-iot
case_0310	ring-buffer--counted-loop-gray-decode-add-carry-136	data-structures	counted-loop,gray-decode,add-carry,mask-merge,multiply-low,reverse-loop,minmax-clamp,byte-pack,short-circuit,halfword-swap,compare-select,switch-phi	0xada1d040	https://github.com/embench/embench-iot
case_0311	ring-buffer--switch-phi-gray-decode-add-carry-137	data-structures	switch-phi,gray-decode,add-carry,minmax-clamp,add-carry,halfword-swap,compare-select,counted-loop,multiply-low,array-scatter,compare-select,rotate-mix	0xbc6dee6b	https://github.com/embench/embench-iot
case_0312	ring-buffer--short-circuit-gray-decode-add-carry-138	data-structures	short-circuit,gray-decode,add-carry,minmax-clamp,rotate-mix,divide-rem,mask-merge,mask-merge,sub-borrow,divide-rem,gray-decode,add-carry	0x20f49b57	https://github.com/embench/embench-iot
case_0313	ring-buffer--popcount-loop-gray-decode-add-carry-139	data-structures	popcount-loop,gray-decode,add-carry,array-scatter,popcount-loop,counted-loop,switch-phi,divide-rem,compare-select,popcount-loop,gray-decode,mask-merge	0x82e5378a	https://github.com/embench/embench-iot
case_0314	ring-buffer--reverse-loop-gray-decode-add-carry-13a	data-structures	reverse-loop,gray-decode,add-carry,carry-chain,popcount-loop,short-circuit,multiply-low,array-scatter,array-scatter,switch-phi,sub-borrow,endian-swap	0xeeb7c3ae	https://github.com/embench/embench-iot
case_0315	ring-buffer--gray-decode-gray-decode-add-carry-13b	data-structures	gray-decode,gray-decode,add-carry,switch-phi,carry-chain,carry-chain,popcount-loop,divide-rem,rotate-mix,reverse-loop,endian-swap,short-circuit	0xa1bae83c	https://github.com/embench/embench-iot
case_0316	ring-buffer--minmax-clamp-gray-decode-add-carry-13c	data-structures	minmax-clamp,gray-decode,add-carry,array-scatter,halfword-swap,popcount-loop,minmax-clamp,short-circuit,mask-merge,popcount-loop,byte-pack,short-circuit	0x1d54030b	https://github.com/embench/embench-iot
case_0317	ring-buffer--endian-swap-gray-decode-add-carry-13d	data-structures	endian-swap,gray-decode,add-carry,add-carry,multiply-low,horner-loop,carry-chain,popcount-loop,carry-chain,add-carry,gray-decode,sub-borrow	0x1f77de1c	https://github.com/embench/embench-iot
case_0318	ring-buffer--carry-chain-gray-decode-add-carry-13e	data-structures	carry-chain,gray-decode,add-carry,switch-phi,byte-pack,popcount-loop,reverse-loop,divide-rem,endian-swap,reverse-loop,popcount-loop,endian-swap	0x1b20e751	https://github.com/embench/embench-iot
case_0319	ring-buffer--horner-loop-gray-decode-add-carry-13f	data-structures	horner-loop,gray-decode,add-carry,rotate-mix,minmax-clamp,gray-decode,minmax-clamp,sub-borrow,counted-loop,byte-pack,popcount-loop,halfword-swap	0xeff8cdcc	https://github.com/embench/embench-iot
case_0320	ring-buffer--add-carry-minmax-clamp-add-carry-140	data-structures	add-carry,minmax-clamp,add-carry,counted-loop,minmax-clamp,carry-chain,endian-swap,rotate-mix,compare-select,byte-pack,gray-decode,popcount-loop	0xbd718a6e	https://github.com/embench/embench-iot
case_0321	ring-buffer--sub-borrow-minmax-clamp-add-carry-141	data-structures	sub-borrow,minmax-clamp,add-carry,gray-decode,byte-pack,divide-rem,horner-loop,horner-loop,array-scatter,reverse-loop,byte-pack,short-circuit	0x9916c755	https://github.com/embench/embench-iot
case_0322	ring-buffer--rotate-mix-minmax-clamp-add-carry-142	data-structures	rotate-mix,minmax-clamp,add-carry,minmax-clamp,horner-loop,rotate-mix,multiply-low,compare-select,reverse-loop,minmax-clamp,endian-swap,divide-rem	0xfbc2f046	https://github.com/embench/embench-iot
case_0323	ring-buffer--multiply-low-minmax-clamp-add-carry-143	data-structures	multiply-low,minmax-clamp,add-carry,sub-borrow,add-carry,short-circuit,array-scatter,gray-decode,mask-merge,sub-borrow,popcount-loop,mask-merge	0xe304f319	https://github.com/embench/embench-iot
case_0324	ring-buffer--divide-rem-minmax-clamp-add-carry-144	data-structures	divide-rem,minmax-clamp,add-carry,gray-decode,rotate-mix,horner-loop,divide-rem,gray-decode,rotate-mix,rotate-mix,horner-loop,mask-merge	0xfe58426d	https://github.com/embench/embench-iot
case_0325	byte-histogram--mask-merge-minmax-clamp-add-carry-145	data-layout	mask-merge,minmax-clamp,add-carry,carry-chain,sub-borrow,array-scatter,rotate-mix,reverse-loop,sub-borrow,multiply-low,switch-phi,divide-rem	0x6f9a6d37	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0326	byte-histogram--compare-select-minmax-clamp-add-carry-146	data-layout	compare-select,minmax-clamp,add-carry,sub-borrow,sub-borrow,horner-loop,rotate-mix,byte-pack,carry-chain,endian-swap,popcount-loop,add-carry	0x5fdeb9cf	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0327	byte-histogram--byte-pack-minmax-clamp-add-carry-147	data-layout	byte-pack,minmax-clamp,add-carry,divide-rem,carry-chain,endian-swap,minmax-clamp,counted-loop,sub-borrow,divide-rem,sub-borrow,mask-merge	0xe6a830c7	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0328	byte-histogram--halfword-swap-minmax-clamp-add-carry-148	data-layout	halfword-swap,minmax-clamp,add-carry,minmax-clamp,halfword-swap,mask-merge,gray-decode,sub-borrow,gray-decode,endian-swap,add-carry,horner-loop	0x41172f30	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0329	byte-histogram--array-scatter-minmax-clamp-add-carry-149	data-layout	array-scatter,minmax-clamp,add-carry,sub-borrow,switch-phi,gray-decode,array-scatter,add-carry,add-carry,halfword-swap,divide-rem,compare-select	0x339ea05b	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0330	byte-histogram--counted-loop-minmax-clamp-add-carry-14a	data-layout	counted-loop,minmax-clamp,add-carry,compare-select,switch-phi,popcount-loop,sub-borrow,mask-merge,gray-decode,carry-chain,counted-loop,reverse-loop	0x83cccb68	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0331	byte-histogram--switch-phi-minmax-clamp-add-carry-14b	data-layout	switch-phi,minmax-clamp,add-carry,switch-phi,add-carry,byte-pack,gray-decode,divide-rem,halfword-swap,byte-pack,carry-chain,horner-loop	0xc46b4433	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0332	byte-histogram--short-circuit-minmax-clamp-add-carry-14c	data-layout	short-circuit,minmax-clamp,add-carry,sub-borrow,compare-select,halfword-swap,rotate-mix,minmax-clamp,gray-decode,add-carry,halfword-swap,horner-loop	0x5b8393ca	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0333	byte-histogram--popcount-loop-minmax-clamp-add-carry-14d	data-layout	popcount-loop,minmax-clamp,add-carry,divide-rem,popcount-loop,carry-chain,add-carry,sub-borrow,minmax-clamp,popcount-loop,halfword-swap,compare-select	0xb65c7991	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0334	byte-histogram--reverse-loop-minmax-clamp-add-carry-14e	data-layout	reverse-loop,minmax-clamp,add-carry,switch-phi,sub-borrow,add-carry,short-circuit,minmax-clamp,switch-phi,gray-decode,counted-loop,reverse-loop	0xbe1444c0	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0335	byte-histogram--gray-decode-minmax-clamp-add-carry-14f	data-layout	gray-decode,minmax-clamp,add-carry,reverse-loop,counted-loop,carry-chain,compare-select,popcount-loop,halfword-swap,carry-chain,counted-loop,gray-decode	0xd457a20a	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0336	byte-histogram--minmax-clamp-minmax-clamp-add-carry-150	data-layout	minmax-clamp,minmax-clamp,add-carry,reverse-loop,divide-rem,add-carry,halfword-swap,popcount-loop,switch-phi,gray-decode,counted-loop,multiply-low	0x8b6ebd1f	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0337	byte-histogram--endian-swap-minmax-clamp-add-carry-151	data-layout	endian-swap,minmax-clamp,add-carry,multiply-low,multiply-low,reverse-loop,reverse-loop,minmax-clamp,halfword-swap,rotate-mix,carry-chain,reverse-loop	0x62c01cc9	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0338	byte-histogram--carry-chain-minmax-clamp-add-carry-152	data-layout	carry-chain,minmax-clamp,add-carry,add-carry,switch-phi,add-carry,compare-select,sub-borrow,horner-loop,divide-rem,minmax-clamp,rotate-mix	0x9a199665	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0339	byte-histogram--horner-loop-minmax-clamp-add-carry-153	data-layout	horner-loop,minmax-clamp,add-carry,array-scatter,add-carry,compare-select,divide-rem,divide-rem,add-carry,mask-merge,minmax-clamp,gray-decode	0xbf56c504	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0340	byte-histogram--add-carry-endian-swap-add-carry-154	data-layout	add-carry,endian-swap,add-carry,switch-phi,reverse-loop,mask-merge,mask-merge,divide-rem,byte-pack,compare-select,counted-loop,multiply-low	0xf6d73e47	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0341	byte-histogram--sub-borrow-endian-swap-add-carry-155	data-layout	sub-borrow,endian-swap,add-carry,carry-chain,sub-borrow,gray-decode,horner-loop,popcount-loop,add-carry,multiply-low,rotate-mix,counted-loop	0xe68ee650	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0342	byte-histogram--rotate-mix-endian-swap-add-carry-156	data-layout	rotate-mix,endian-swap,add-carry,endian-swap,array-scatter,endian-swap,byte-pack,add-carry,multiply-low,endian-swap,divide-rem,compare-select	0x79f290c8	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0343	byte-histogram--multiply-low-endian-swap-add-carry-157	data-layout	multiply-low,endian-swap,add-carry,divide-rem,reverse-loop,multiply-low,sub-borrow,endian-swap,add-carry,divide-rem,minmax-clamp,horner-loop	0x5d137016	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0344	byte-histogram--divide-rem-endian-swap-add-carry-158	data-layout	divide-rem,endian-swap,add-carry,add-carry,add-carry,horner-loop,rotate-mix,compare-select,compare-select,popcount-loop,mask-merge,array-scatter	0x91714581	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0345	byte-histogram--mask-merge-endian-swap-add-carry-159	data-layout	mask-merge,endian-swap,add-carry,array-scatter,switch-phi,popcount-loop,short-circuit,horner-loop,endian-swap,halfword-swap,sub-borrow,divide-rem	0x482cf741	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0346	byte-histogram--compare-select-endian-swap-add-carry-15a	data-layout	compare-select,endian-swap,add-carry,counted-loop,horner-loop,switch-phi,halfword-swap,rotate-mix,reverse-loop,compare-select,byte-pack,minmax-clamp	0x128d18d2	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0347	byte-histogram--byte-pack-endian-swap-add-carry-15b	data-layout	byte-pack,endian-swap,add-carry,horner-loop,minmax-clamp,endian-swap,counted-loop,switch-phi,endian-swap,horner-loop,horner-loop,array-scatter	0x208d08b9	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0348	byte-histogram--halfword-swap-endian-swap-add-carry-15c	data-layout	halfword-swap,endian-swap,add-carry,endian-swap,reverse-loop,carry-chain,byte-pack,horner-loop,carry-chain,minmax-clamp,sub-borrow,sub-borrow	0x2d458e27	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0349	byte-histogram--array-scatter-endian-swap-add-carry-15d	data-layout	array-scatter,endian-swap,add-carry,divide-rem,array-scatter,divide-rem,endian-swap,carry-chain,mask-merge,sub-borrow,sub-borrow,add-carry	0xf720994c	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0350	matrix3-multiply--counted-loop-endian-swap-add-carry-15e	algorithms	counted-loop,endian-swap,add-carry,byte-pack,popcount-loop,reverse-loop,popcount-loop,gray-decode,counted-loop,multiply-low,gray-decode,halfword-swap	0xfdf340f9	https://github.com/embench/embench-iot
